area,bbox,category_id,id,image_id
0.009,"[0.17164273648648648, 0.8388490303934619, 0.31247426625844593, 0.02809117493016766]",1,4486,2020
0.008,"[0.21172578828828828, 0.8757965258379888, 0.30483299461570945, 0.025559750349162025]",1,4487,2020
0.011,"[0.12312298974248317, 0.7855055551680307, 0.2926076098388566, 0.03730882109788369]",1,4488,2021
0.01,"[0.1371860777932491, 0.8207625777633102, 0.28961670797977723, 0.034844518590856466]",1,4489,2021
0.015,"[0.5270426073788547, 0.4542177030988275, 0.15926142621145367, 0.09605318257956452]",1,4490,2022
0.009,"[0.7268943093039772, 0.8325733425773808, 0.11925304693008809, 0.07650273224043713]",2,4491,2023
0.004,"[0.5982024389850207, 0.3230349174100016, 0.1765016666128616, 0.0243075432905292]",3,4492,2023
0.001,"[0.4174471768465909, 0.5710450777757823, 0.08652081450154964, 0.017237014088441804]",3,4493,2023
0.008,"[0.45552080643078513, 0.638479961137053, 0.1561055333161157, 0.05125331756864626]",3,4494,2023
0.005,"[0.6435148381004648, 0.639997655252235, 0.0945140996255166, 0.051318639996408066]",3,4495,2023
0.002,"[0.5712764519305269, 0.6928390561392481, 0.07926247336647718, 0.02285014380288153]",3,4496,2023
0.003,"[0.5521811240960743, 0.7477307082136015, 0.08473223221203519, 0.03476026201309068]",3,4497,2023
0.003,"[0.41395465440986573, 0.749419269586127, 0.08165585856792351, 0.031172049608876207]",3,4498,2023
0.003,"[0.7159157492897728, 0.7509820190273787, 0.08063490686337804, 0.03148883999840357]",3,4499,2023
0.002,"[0.3696242655604339, 0.7902299630078624, 0.0857469290741219, 0.02175969578144954]",3,4500,2023
0.007,"[0.5799720953318699, 0.8300104640605045, 0.08788013300619835, 0.07401303891782407]",2,4501,2023
0.011,"[0.12228919405952902, 0.7916666666666666, 0.2996470743448481, 0.03508838471912201]",1,4502,2024
0.01,"[0.14857607024708433, 0.8281946252893518, 0.2712900262129935, 0.036456976996527835]",1,4503,2024
0.011,"[0.14039340080038515, 0.8108012090619174, 0.33883585193094456, 0.03377188961410538]",1,4504,2025
0.011,"[0.14701446314700178, 0.8385589599609375, 0.34423900959315334, 0.03192082157841436]",1,4505,2025
0.011,"[0.18775528427524613, 0.8692281087239583, 0.30637798445890513, 0.03511397750289358]",1,4506,2025
0.021,"[0.46053009033203124, 0.5243581711871069, 0.23509867350260422, 0.08973334930227983]",1,4507,2026
0.023,"[0.05173590342203776, 0.8256159431703629, 0.3580054601033529, 0.06388010332661287]",1,4508,2027
0.027,"[0.01556549072265625, 0.6602952920236895, 0.30742703755696615, 0.08894865958921372]",1,4509,2027
0.01,"[0.04497742970784505, 0.7695140026461693, 0.25176232655843095, 0.040285250756048385]",1,4510,2027
0.009,"[0.1556340827199957, 0.8060306448154348, 0.2729276252831443, 0.03171654756737763]",1,4511,2028
0.01,"[0.15583297510466507, 0.8378413447627315, 0.3057103499271082, 0.03366800944010406]",1,4512,2028
0.014,"[0.17814871198834648, 0.8032675556752874, 0.36912488495042906, 0.03804480892488327]",1,4513,2029
0.014,"[0.1712372448979592, 0.8349310337812051, 0.2998825950834879, 0.047393184968794855]",1,4514,2029
0.008,"[0.22006661551339285, 0.8804141515972971, 0.2734761140784439, 0.027489673132183867]",1,4515,2029
0.025,"[0.5172528076171875, 0.4734597890773904, 0.32649648030598954, 0.07558424681841647]",1,4516,2030
0.005,"[0.5850819715619694, 0.8304748140362225, 0.14140094439728357, 0.0325133408796896]",1,4517,2031
0.019,"[0.4634169514973958, 0.5851747156552771, 0.23878122965494797, 0.07909237232717203]",1,4518,2032
0.003,"[0.6580135440180587, 0.9024162302824325, 0.08200479683972917, 0.04178459611861829]",1,4519,2033
0.002,"[0.4046848546839729, 0.4348388244308231, 0.08989665632054178, 0.018067261383537647]",3,4520,2033
0.001,"[0.7602197375846501, 0.31039637149737304, 0.07211131489841982, 0.018785573555166357]",3,4521,2033
0.002,"[0.3316168171557562, 0.4650455615148862, 0.08699562641083525, 0.021556206217162865]",3,4522,2033
0.001,"[0.29608581405191875, 0.49721226466725044, 0.06365071247178328, 0.01731474387040277]",3,4523,2033
0.001,"[0.7619436018623025, 0.5026132880910683, 0.05936089164785552, 0.015724195490367743]",3,4524,2033
0.001,"[0.7590073010722348, 0.46790170753064797, 0.07089446952595935, 0.0182040827495622]",3,4525,2033
0.001,"[0.7596862655191874, 0.43640542907180385, 0.06129638120767489, 0.018412735332749564]",3,4526,2033
0.002,"[0.7625476156884876, 0.3892533658056042, 0.06648120062076746, 0.030206737084063018]",3,4527,2033
0.001,"[0.7587912669300225, 0.36089713769702275, 0.07099587330699775, 0.015717354422066565]",3,4528,2033
0.027,"[0.44603118896484373, 0.7484461532871655, 0.30348215738932294, 0.08950048700636426]",1,4529,2034
0.05,"[0.00032382965087890625, 0.7132906984734438, 0.387915407816569, 0.1295362583516576]",1,4530,2035
0.025,"[0.5277023315429688, 0.5030261921432783, 0.2225788370768229, 0.11282628857114785]",1,4531,2036
0.04,"[0.06669053395589193, 0.7095195083020561, 0.39826577504475913, 0.09947614943701044]",1,4532,2037
0.008,"[0.09236923116721854, 0.8748341215676884, 0.10747846388658941, 0.07793168303001274]",2,4533,2038
0.005,"[0.28527266142384106, 0.8917150582694764, 0.09922457057119205, 0.05018134378991057]",2,4534,2038
0.027,"[0.5619667053222657, 0.5115813627327866, 0.346554209391276, 0.07689274129903911]",1,4535,2039
0.043,"[0.5287294514973958, 0.38087434296080847, 0.4231592814127605, 0.10052350636813057]",1,4536,2039
0.019,"[0.5728264872233073, 0.6139674107940557, 0.3089611307779948, 0.060818353480880716]",1,4537,2039
0.019,"[0.11936135609944662, 0.8001671873736659, 0.3515952682495117, 0.055134722671410175]",1,4538,2040
0.01,"[0.13556018706800588, 0.8101571946795646, 0.30948543711989823, 0.0315589782805048]",1,4539,2041
0.008,"[0.15533840570927804, 0.8436457881221064, 0.23147284387119632, 0.03308399341724544]",1,4540,2041
0.01,"[0.12345632316508123, 0.7942028985507247, 0.2646318791008533, 0.036431879851361204]",1,4542,2043
0.009,"[0.151024704344535, 0.828667308666088, 0.28459948672061897, 0.0326770923755787]",1,4543,2043
0.015,"[0.1295441182454427, 0.7953893111254852, 0.3322295633951823, 0.04589180496038159]",1,4544,2044
0.009,"[0.15472470516223086, 0.8331277352792246, 0.32259051309247905, 0.028636904116030037]",1,4545,2044
0.013,"[0.18818503931949013, 0.8541015625, 0.34639013555061304, 0.03705466941550928]",1,4546,2044
0.013,"[0.46564615885416666, 0.4360280988177017, 0.1518121337890625, 0.08496109260840218]",1,4548,2046
0.002,"[0.5571022257940229, 0.8921224846289963, 0.07555405447134378, 0.03217443402322273]",1,4549,2047
0.002,"[0.3913654926394628, 0.8924688385516443, 0.06957195691825929, 0.033283413902857606]",1,4550,2047
0.005,"[0.24467409706546275, 0.11024760034904015, 0.1633526735327314, 0.03341786649214658]",4,4551,2048
0.009,"[0.15737145226280969, 0.7894917067202776, 0.25710168786951015, 0.03607101014206526]",1,4552,2049
0.009,"[0.15129977389498875, 0.8214090869413407, 0.2577866562851915, 0.03626374825418999]",1,4553,2049
0.04,"[0.5206132507324219, 0.6602016967618329, 0.34824600219726554, 0.11426153510165182]",1,4554,2050
0.01,"[0.17857629779539658, 0.8030299921145384, 0.3043782476591489, 0.033700789528331554]",1,4555,2051
0.008,"[0.1785786757884972, 0.8414695125886764, 0.232089748630276, 0.033105872143273984]",1,4556,2051
0.012,"[0.2251034313761016, 0.8685550908932741, 0.29378530753565635, 0.039180360991379226]",1,4557,2051
0.012,"[0.32665071520108296, 0.7839502015485313, 0.22823903730287382, 0.050392354854464694]",1,4558,2052
0.002,"[0.24059150632747933, 0.3922192413992657, 0.09150385580772213, 0.01835061337603766]",3,4559,2052
0.007,"[0.32359649405991736, 0.831417702471464, 0.1607244318181818, 0.04260261701289103]",1,4560,2052
0.02,"[0.28016579367897726, 0.8606744330200351, 0.24500873660253103, 0.08168546206497451]",1,4561,2052
0.011,"[0.14763996997167475, 0.8031788613591332, 0.3301715063744892, 0.03211299621699559]",1,4562,2053
0.006,"[0.15829577024910502, 0.8392449273003473, 0.21274138748788035, 0.027499954788773096]",1,4563,2053
0.011,"[0.2109537420523195, 0.860647130895544, 0.3066623296259695, 0.036670487015335596]",1,4564,2053
0.003,"[0.08399760158013544, 0.8598426496478874, 0.08991870062076748, 0.0358130226672535]",2,4565,2054
0.003,"[0.10373165914221219, 0.891477772887324, 0.06758782449209932, 0.051596198283450634]",2,4566,2054
0.013,"[0.14669516046674358, 0.8014289008246528, 0.39006416261210786, 0.03449322735821758]",1,4567,2055
0.01,"[0.17678592079564145, 0.8338676170066551, 0.2884980708218077, 0.03414860478153936]",1,4568,2055
0.035,"[0.430792236328125, 0.5651924756108498, 0.3336616007486979, 0.1051354700205277]",1,4571,2057
0.012,"[0.10339899335114648, 0.7996031746031745, 0.34002361275088555, 0.03549577016679073]",1,4572,2058
0.009,"[0.1338224274119692, 0.8345456723813658, 0.2513732180070649, 0.034462031611689814]",1,4573,2058
0.006,"[0.16853164599843, 0.8666822645399306, 0.23493059514241926, 0.023871640805844918]",1,4574,2058
0.009,"[0.05149997075398763, 0.2973354517487047, 0.16746464411417644, 0.05640842259856699]",1,4575,2059
0.01,"[0.14303960322195705, 0.7832224527994792, 0.2423802195983741, 0.040938426830150365]",1,4576,2060
0.006,"[0.14415833830548927, 0.819921875, 0.28377341768906617, 0.02094184027777779]",1,4577,2060
0.008,"[0.19267109072009247, 0.8433859365957754, 0.26089834427207637, 0.031035359700520848]",1,4578,2060
0.015,"[0.09341423034667969, 0.7505230122227823, 0.2631529744466146, 0.058830802671370974]",1,4579,2061
0.041,"[0.509840955788451, 0.581056466302368, 0.353828748933832, 0.11655743593367252]",1,4580,2061
0.008,"[0.09248390197753906, 0.6061367108744959, 0.20701932271321613, 0.040179640246975845]",1,4581,2061
0.02,"[0.08488753000895183, 0.8352084645917339, 0.318212038675944, 0.06223711567540313]",1,4582,2061
0.012,"[0.45912160237630206, 0.7762365494182403, 0.22129262288411455, 0.05347087676512374]",1,4583,2062
0.011,"[0.16265730755425864, 0.8032344111689815, 0.33962590256283565, 0.031845318829571756]",1,4584,2063
0.008,"[0.1508473689914603, 0.8386307327835648, 0.25337827404814295, 0.032648609302662]",1,4585,2063
0.011,"[0.14038247047015875, 0.7976653696498054, 0.3246344629622422, 0.0352219549306344]",1,4586,2064
0.008,"[0.16342279899633672, 0.8372404875578704, 0.3079213411614085, 0.027013595015914382]",1,4587,2064
0.011,"[0.21030495383522727, 0.8673083270037616, 0.32526802902586716, 0.03356018066406252]",1,4588,2064
0.031,"[0.07487178802490234, 0.6789117729755784, 0.318269894917806, 0.09586567621304631]",1,4589,2065
0.007,"[0.18042652027027026, 0.8099958537011173, 0.22410151851069823, 0.029535133745417275]",1,4590,2066
0.008,"[0.1772288279490428, 0.8417823834126222, 0.30108158695805176, 0.027969275106930813]",1,4591,2066
0.002,"[0.08611826326185101, 0.9030356948080279, 0.05131472206546275, 0.04140761343804533]",2,4592,2067
0.002,"[0.09834403216704289, 0.938464632417103, 0.040909812358916484, 0.0491962532722513]",2,4593,2067
0.007,"[0.17284100152427656, 0.803486802842882, 0.2272891679640886, 0.028816844798900454]",1,4594,2068
0.012,"[0.18235585797658116, 0.8357514558015047, 0.3568048226804893, 0.034578902633101816]",1,4595,2068
0.006,"[0.22265086026066527, 0.8703943323206018, 0.23869145286396182, 0.02615085177951393]",1,4596,2068
0.008,"[0.17507345733925672, 0.8160638918821839, 0.31369822542831055, 0.025487965550916036]",1,4597,2069
0.007,"[0.17120344342459995, 0.8422141239560884, 0.24421677739810413, 0.029704652983566726]",1,4598,2069
0.006,"[0.22169480474185413, 0.8727363498731592, 0.2344522847757711, 0.026135236367411996]",1,4599,2069
0.008,"[0.16060801207024003, 0.7897303789511494, 0.2480480639965503, 0.032759743175287404]",1,4600,2070
0.011,"[0.16126994343547077, 0.8250625434963182, 0.3257237931571777, 0.03293372844827591]",1,4601,2070
0.008,"[0.2135102620593692, 0.8658218383789062, 0.3166140413018901, 0.025721758261494254]",1,4602,2070
0.013,"[0.13653276180717563, 0.8191365341220008, 0.2994259184117235, 0.044209111534992296]",1,4604,2072
0.009,"[0.11707825112107578, 0.7984065303096065, 0.285725483745215, 0.03260012531874179]",1,4605,2072
0.01,"[0.18315383073538186, 0.859584327980324, 0.2543197304081518, 0.04080652307581023]",1,4606,2072
0.013,"[0.3581769561767578, 0.44227947499017295, 0.20607622782389323, 0.06540035991548743]",1,4607,2073
0.016,"[0.6199585978190104, 0.44974065816627357, 0.29072611490885414, 0.05490753365762585]",1,4608,2073
0.016,"[0.43966283162434894, 0.5971932514195522, 0.19999715169270837, 0.08219465670167558]",1,4611,2075
0.019,"[0.42909027099609376, 0.39228338528173573, 0.2428724161783854, 0.07726181109334523]",1,4614,2077
0.015,"[0.14317871676424523, 0.782344337745949, 0.28358572365845014, 0.05148767541956023]",1,4615,2078
0.009,"[0.1299394047630146, 0.8351295753761574, 0.35713927785650357, 0.02449092158564814]",1,4616,2078
0.006,"[0.1635275900900901, 0.7974769975885999, 0.23002302839949323, 0.02810208624301669]",1,4617,2079
0.009,"[0.1792159346846847, 0.8228403443064769, 0.2630067567567568, 0.033410439944134174]",1,4618,2079
0.01,"[0.2106724094700169, 0.8526991519182088, 0.2487800117011543, 0.038738740889053824]",1,4619,2079
0.013,"[0.15666071270416915, 0.7780858922887731, 0.2666588102718526, 0.04764178240740746]",1,4620,2080
0.011,"[0.1328987358293556, 0.8275725188078704, 0.30276671343600836, 0.03767123752170132]",1,4621,2080
0.016,"[0.5570880126953125, 0.3742954076262953, 0.2871453857421875, 0.05687701763884395]",1,4622,2081
0.017,"[0.20315745035807292, 0.1379419731970278, 0.3175102742513021, 0.05205657445087333]",1,4623,2081
0.006,"[0.18826013513513515, 0.8054549574186016, 0.2132719022733671, 0.02621988477653625]",1,4624,2082
0.007,"[0.18086058470579955, 0.8383835094601082, 0.25379594682573203, 0.02754373390581355]",1,4625,2082
0.007,"[0.1566800204190341, 0.8020291383239044, 0.23188201394726923, 0.029135956161323695]",1,4626,2083
0.006,"[0.15531029639306007, 0.8391571921863775, 0.2685770519589228, 0.023542294557067134]",1,4627,2083
0.014,"[0.46849894205729165, 0.6923695302380182, 0.19046284993489587, 0.07333437272304077]",1,4628,2084
0.034,"[0.45057188194765624, 0.8278481012658228, 0.38116571706954444, 0.08860759493670878]",1,4632,2086
0.011,"[0.16137717694096532, 0.7973288617464271, 0.2909446057355839, 0.0376997648229922]",1,4633,2087
0.009,"[0.17269904761793511, 0.8357551857277199, 0.2506001303640849, 0.036082288953993014]",1,4634,2087
0.002,"[0.3981465152370203, 0.8889479712041884, 0.060097171275395045, 0.03501308900523559]",2,4635,2088
0.002,"[0.5615035976297968, 0.8871005126527051, 0.061217021726862275, 0.03774337369109948]",2,4636,2088
0.021,"[0.4481360864745011, 0.7603904941373534, 0.22148697339246126, 0.09682527219430492]",1,4637,2089
0.013,"[0.15768494897959184, 0.7769995503041937, 0.3001749749971011, 0.044777793445806346]",1,4638,2090
0.012,"[0.1610670213575487, 0.8208793552442529, 0.3014334995361781, 0.04054049787850211]",1,4639,2090
0.006,"[0.1531791350681771, 0.806634801597411, 0.23795819670209362, 0.02572026890065171]",1,4640,2091
0.008,"[0.14736025869561153, 0.8297591597945602, 0.26665843616832385, 0.028525345413773162]",1,4641,2091
0.006,"[0.17985418599257885, 0.7998459037693068, 0.24127197265625, 0.026428924209770166]",1,4646,2093
0.008,"[0.17858111040048122, 0.8272794526198815, 0.21996996707951647, 0.03468848919046341]",1,4647,2093
0.037,"[0.1575083260046538, 0.5703803828829712, 0.2900540833679538, 0.12758791396008518]",1,4648,2094
0.023,"[0.07825059254964192, 0.8630371881300404, 0.35464537302653, 0.06426899571572575]",1,4649,2094
0.022,"[0.09660832722981771, 0.7609093844506049, 0.30785552978515623, 0.06985272807459675]",1,4650,2094
0.027,"[0.14441466882283932, 0.6842793236899345, 0.2655948349351537, 0.1005367508032009]",1,4651,2094
0.013,"[0.12726029950910336, 0.7837301587301587, 0.33704094948114094, 0.037233495964575036]",1,4652,2095
0.011,"[0.15380472429631428, 0.8200184009693287, 0.30727616451573714, 0.036571587456597276]",1,4653,2095
0.007,"[0.1982593445116253, 0.8556785300925925, 0.26092755623411334, 0.026039293077257053]",1,4654,2095
0.031,"[0.4849755859375, 0.28351272137071154, 0.3263523356119792, 0.09586311931682817]",1,4660,2098
0.052,"[0.6840395401584771, 0.5604334375879786, 0.24513715098696554, 0.21018242363457207]",1,4661,2099
0.019,"[0.11701398213704427, 0.7980179287020941, 0.37713895161946615, 0.05078630336351875]",1,4668,2101
0.013,"[0.19831402792314592, 0.8458872477213542, 0.3386154539847488, 0.03928753888165515]",1,4669,2101
0.024,"[0.26234728495279946, 0.020817028370412514, 0.30027285257975267, 0.08055645265300512]",1,4670,2102
0.012,"[0.15495194683211516, 0.7866701479311342, 0.27951326575085766, 0.04302085593894678]",1,4671,2103
0.009,"[0.14193718302505967, 0.8291863335503472, 0.27610491113048174, 0.033395046657986094]",1,4672,2103
0.007,"[0.16933920047732698, 0.8017024287471065, 0.22183584427207637, 0.029745370370370394]",1,4673,2104
0.006,"[0.17126901849642004, 0.8406347204137732, 0.23247628223355463, 0.026461226851851816]",1,4674,2104
0.008,"[0.21883703700682428, 0.8696229157624421, 0.28944786636243286, 0.026743344907407485]",1,4675,2104
0.01,"[0.12283466166138893, 0.8035019455252919, 0.29088236183218164, 0.03313192039629376]",1,4676,2105
0.01,"[0.1692173423949611, 0.8286483199508102, 0.2579810037567285, 0.03933410644531243]",1,4677,2105
0.004,"[0.6643131079263245, 0.8655985592273308, 0.07253886848096025, 0.050561741698595175]",2,4679,2107
0.013,"[0.7935782931498344, 0.8196951329022989, 0.14352558464403975, 0.09042245370370361]",2,4680,2107
0.003,"[0.17606419443294702, 0.27315687859195403, 0.11409936361754969, 0.023098259897828877]",3,4681,2107
0.003,"[0.5599874534354304, 0.2327349237707535, 0.10789883847268211, 0.026970835328863352]",3,4682,2107
0.002,"[0.5670772325124173, 0.3444846044859515, 0.10586972268211914, 0.019992716315453407]",3,4683,2107
0.002,"[0.5717336894660596, 0.3770865760696041, 0.10426098147764895, 0.017548192049808398]",3,4684,2107
0.003,"[0.6874175419081126, 0.4259271731321839, 0.10955608443708609, 0.02382163952745847]",3,4685,2107
0.012,"[0.12380953992854281, 0.7801556420233463, 0.34900641964108914, 0.035087068906554]",1,4686,2108
0.013,"[0.14639420942826706, 0.8159958450882523, 0.38263735246430164, 0.035076904296875044]",1,4687,2108
0.01,"[0.20297306918641597, 0.8519438566984954, 0.25752214495645187, 0.03734560366030093]",1,4688,2108
0.006,"[0.7836640421549479, 0.9161722660064697, 0.12431121826171876, 0.05006885528564453]",1,4689,2109
0.008,"[0.10288602828979493, 0.3322545369466146, 0.17041734695434568, 0.0449395595452724]",1,4690,2110
